0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-11851775688.6952,20017005315.011,-25071003024.6384,27598570992.8273,-28162186041.1014,27277805334.7469,-25398508099.5551,22905516475.8769,-20105640406.34,17233883018.3747,-14459814809.1371,11896350155.9285,-9609700627.65379,7629494993.688,-5958306221.98958,4580077833.50184,-3467170684.60174,2585940787.77518,-1900901702.47395,1377621025.37565,-984554185.620677,694037893.4544,-482659108.967677,331192183.235688,-224264547.973427,149876171.557577,-98864259.8715697,64375117.2115236,-41380966.2131364,26261186.4337908,-16454409.6307085,10179442.1607535,-6218067.91602509,3750503.56026707,-2233753.77872111,1313697.73084055,-762884.699743724,437398.062622656,-247508.007731698,138070.790124441,-75665.3033208505,40294.615290912,-20116.4631197402,8147.1451028272,-223.64122226168,-6246.38732602667,13054.4004733345,-21674.6705723114,33585.3680417719,-50501.1770287111,74563.0476259827,-108509.204318864,155839.704704133,-220975.892015025,309409.739682078,-427830.663843931,584212.797917005,-787840.34291057,1049246.15843104,-1380036.97384193,1792580.76375347,-2299536.40353878,2913215.15421133,-3644776.25815707,4503276.08622413,-5494609.59962363,6620403.87926459,-7876942.94318612,9254219.21476802,-10735216.2955982,12295528.1766941,-13903409.1996756,15520326.5076313,-17102052.4755794,18600291.0500227,-19964782.3371936,21145779.2607034,-22096744.1010929,22777077.1807002,-23154669.8320109,23208072.90983,-22928092.0135508,22318660.5715923,-21396898.63495,20192333.196086,-18745327.9658172,17104839.0773335,-15325670.6398271,13465444.2789907,-11581515.6495151,9728066.89024596,-7953578.30890734,6298838.93423071,-4795599.54409314,3465910.0679704,-2322122.73854692,1367489.2198834,-597238.947153899,0
0,27051920132.8481,-45689122959.8145,57224740516.4763,-62993608292.7392,64279631862.4558,-62260546808.876,57970568186.4066,-52279887004.2667,45888833533.154,-39333822753.7657,33001904618.1574,-27150799203.3479,21931618714.6182,-17411970056.2056,13597703493.7423,-10452148402.6573,7912199374.29236,-5901048622.95074,4337687029.05761,-3143515234.68936,2246528815.10322,-1583585154.96381,1101244908.45916,-755627830.596354,511649129.578099,-341922146.998278,225536200.933173,-146850874.844044,94393036.3500038,-59900954.5276382,37530212.3765457,-23216740.0583046,14181118.8480793,-8553061.28078334,5093818.53141951,-2995565.6657003,1739468.05115649,-997255.996257793,564270.798873697,-314744.513612926,172457.335705985,-91805.0562097941,45781.1001805871,-18456.1297817202,331.272316721683,14515.1366962488,-30182.8854692338,50055.786475466,-77534.7605682061,116571.828809594,-172104.90738607,250452.045185349,-359689.759913919,510021.254423539,-714120.239151128,987423.906226667,-1348333.74633364,1818274.31119783,-2421551.03814908,3184947.08202278,-4137001.52489605,5306924.14048432,-6723121.6959885,8411341.86829547,-10392478.9580339,12680131.4630767,-15278048.8834334,18177651.013498,-21355839.3831099,24773342.6585704,-28373838.2944248,32084068.2773393,-35815114.2575783,39464918.7180635,-42922037.9837478,46070498.7337268,-48795512.8743099,50989699.6845989,-52559381.9576846,53430476.5832093,-53553497.8810225,52907238.0429238,-51500781.2246666,49373638.7270548,-46593949.477487,43254856.4724756,-39469327.9337214,35363824.5231269,-31071306.7140566,26724119.9177034,-22447285.6717365,18352667.9432734,-14534382.8657728,11065690.9556837,-7997468.45846954,5358214.83122324,-3155430.73769201,1378106.35460278,0
0,-45606905173.0407,77027132979.909,-96474399990.1682,106199144325.144,-108366020351.445,104960724116.03,-97726989016.482,88131995211.4022,-77356516556.0797,66304940192.5043,-55629799789.5192,45765560191.757,-36966933920.2132,29347839588.234,-22918076679.2384,17615762003.1762,-13334453983.2775,9944620879.09317,-7309659420.53697,5297039944.59395,-3785360728.87209,2668167823.35099,-1855371611.25601,1273001846.79161,-861918561.054239,575960805.45807,-379885266.916091,247332960.826143,-158969366.419681,100872784.985077,-63195594.3280437,39090503.0845079,-23875003.8435592,14398463.9658914,-8574292.12665178,5041878.8931307,-2927432.06935775,1678150.4040784,-949421.225537335,529492.22703607,-290042.751353937,154300.89050219,-76800.1863431462,30718.2506582158,-48.0701083295864,-25205.4759630335,51986.5110471016,-86052.1071006603,133214.042326152,-200243.054075799,295610.858706948,-430162.215245183,617763.859771397,-875934.502050504,1226435.46007102,-1695772.33518811,2315540.1793282,-3122523.35032734,4158451.64090238,-5469307.20481776,7104085.43288221,-9112931.04169932,11544608.0454651,-14443312.7128347,17844906.603966,-21772723.310989,26233185.6685602,-31211547.2869998,36668136.180615,-42535515.0224751,48716974.4223542,-55086732.7092468,61492126.2583114,-67757938.7037623,73692844.8236098,-79097748.4538517,83775593.7061862,-87542046.5589273,90236303.1334782,-91731201.3100825,91941808.921934,-90831740.668376,88416614.3160107,-84764281.3500888,79991736.4715881,-74258895.9737854,67759706.4737872,-60711273.0020936,53341854.6929291,-45878650.9227127,38536284.7975048,-31506789.1221277,24951727.0689659,-18996857.8261759,13729513.0775453,-9198610.45012621,5417019.57288246,-2365834.04539481,0
0,67307989514.0815,-113678285920.086,142377757183.338,-156727738075.639,159923124797.103,-154894771831.223,144216436128.858,-130053678357.587,114149294726.519,-97838096152.4601,82083121224.4756,-67525511654.5868,54541080409.0715,-43297827712.7819,33810084692.1278,-25986398141.0168,19669571056.9162,-14668351421.981,10781074676.7987,-7812110883.13046,5582272753.19259,-3934449081.22711,2735691140.92539,-1876847168.42281,1270656500.65698,-849014741.806062,559929598.928448,-364518797.544913,234264565.325126,-148634847.640075,93107601.5555341,-57586343.4981218,35167362.3196251,-21205999.2413844,12626564.0189435,-7423718.43111992,4309783.71248083,-2470214.51173228,1397296.73615129,-779094.42943951,426600.045447708,-226739.609294058,112546.951932042,-44501.3422622817,-1004.66257752335,38750.1196302962,-79050.1162698728,130513.729293596,-201881.916175844,303376.948302639,-447810.820602293,651597.891365947,-935731.521768596,1326737.33981291,-1857564.56706296,2568345.90440525,-3506918.13281849,4728973.55701712,-6297689.12350455,8282677.1530085,-10758107.9381545,13799887.8404598,-17481827.9883029,21870819.551579,-27021130.5767514,32968058.6151137,-39721296.2688774,47258485.9911394,-55519534.9906305,64402318.5820929,-73760401.4589436,83403342.749277,-93100014.0779296,102585155.442605,-111569131.620571,119750555.244642,-126831139.216039,132531865.914601,-136609347.21623,138871129.217473,-139188690.152582,137506999.768498,-133849748.056867,128319691.430123,-121093971.803999,112414696.525389,-102575477.802864,91904974.730119,-80748721.8845582,69450641.4024307,-58335611.1839548,47694307.8326997,-37771281.1387749,28756880.9915311,-20783287.6156045,13924533.2121041,-8200084.49170309,3581309.89525238,0
0,-91712639008.802,154894934961.487,-193997913871.446,213547294151.484,-217896797999.262,211040492150.756,-196485865076.995,177184115019.481,-155510252713.375,133283225225.807,-111815269697.69,91979899277.4407,-74289015983.2213,58971316199.8022,-46046097188.3787,35388528805.9188,-26784228971.4103,19972451686.6288,-14678304747.0947,10635158397.3305,-7598821849.60404,5355212376.3522,-3723190754.59424,2554056284.48004,-1728943909.47832,1155093120.73819,-761696624.692971,495807587.524446,-318597412.692317,202114018.576911,-126589826.244265,78283230.7038535,-47799379.3078827,28818545.6934159,-17156427.2300444,10085299.8490464,-5853894.88433553,3354599.39812693,-1897136.69885273,1057477.99267513,-578729.972559672,307222.862820615,-151939.906269411,59145.6108721188,3304.57140209311,-55597.852932339,111913.815068232,-184184.692276719,284619.030174415,-427558.781936124,631021.432599157,-918110.489388313,1318386.51329182,-1869203.01492581,2616961.20751194,-3618176.35902465,4940211.04970389,-6661485.57168089,8870955.60206432,-11666632.2704829,15152938.3615681,-19436732.9895069,24621916.9632882,-30802638.5165957,38055264.0669599,-46429441.6882021,55938762.1626116,-66551686.6141691,78183545.8440635,-90690494.6251718,103866308.036418,-117442815.264551,131094575.574165,-144448111.85607,157095649.433396,-168612889.250619,178579918.33336,-186603972.318871,192342465.162514,-195524531.638898,195969321.249026,-193599450.498924,188448358.279016,-180660787.737783,170486191.744499,-158265467.600471,144412004.902045,-129388515.072427,113681450.162067,-97774977.2595828,82126440.6823527,-67145027.1222919,53174980.3925654,-40484239.4948047,29258852.9389859,-19603011.5439052,11544093.53912,-5041769.98653532,0
0,118145533110.053,-199536256677.49,249905496809.319,-275083550797.642,280679599636.12,-271839704655.124,253083104291.831,-228212274944.617,200287225169.136,-171651397370.77,143995262874.283,-118443944126.041,95656606547.0292,-75927517033.7777,59281172105.7349,-45556420839.6098,34476796590.7562,-25706167207.0597,18890243014.8597,-13685440779.0784,9777137877.51353,-6889540728.97255,4789325814.40216,-3284978136.65638,2223428806.12045,-1485241168.80786,979257709.848388,-637324220.676363,409467146.422836,-259716808.39304,162639655.68418,-100558220.23149,61388842.4759602,-37004510.2991394,22025301.1179765,-12944724.4826164,7511967.23149684,-4303749.41038818,2433251.35270542,-1355811.89990338,741516.078462893,-393029.71835324,193468.100742548,-73780.4237309517,-7407.78095830461,76190.8894228328,-151037.539931847,247653.302334858,-382251.052744316,573984.95782802,-846979.065986795,1232203.57833477,-1769298.86116964,2508363.943646,-3511632.36078074,4854901.93104574,-6628513.44520839,8937632.54968844,-11901545.2905372,15651672.7998228,-20328022.5340966,26073856.8097464,-33028456.5086449,41318010.6921637,-51044849.6646449,62275464.1814634,-75027985.2709738,89260024.0537752,-104857949.036353,121628786.640029,-139295932.517279,157499740.889957,-175803800.974025,193707323.620643,-210663566.568517,226103667.064188,-239464678.050574,250220085.06839,-257910678.56856,262173430.118211,-262766011.196053,259584819.718305,-252674831.949988,242230239.612761,-228585600.787703,212198049.230397,-193621881.539438,173477491.270777,-152417073.297381,131089734.43001,-110108600.226145,90022216.9617727,-71292053.5612094,54277274.3201982,-39227255.103195,26281631.1674681,-15477063.7268555,6759448.9232203,0
0,-145721653680.196,246107275032.776,-308227593654.57,339274040320.373,-346165978025.449,335251836708.782,-312106909232.811,281422222607.028,-246972724387.205,211649197941.241,-177536725641.751,146022823907.2,-117920112530.865,93591042076.1336,-73065297843.7462,56143614770.5689,-42484564113.7686,31673214558.2077,-23272335147.852,16857991776.1936,-12042049890.1336,8484330338.36016,-5897083130.06243,4044155525.68323,-2736831066.54681,1827881388.9535,-1204955864.04673,784069357.48304,-503651126.385942,319392151.078127,-199968119.071702,123611450.204302,-75445611.3295891,45467301.5283991,-27055945.7358916,15897398.7588187,-9223040.09673379,5282578.99347054,-2985692.54396069,1662895.12554689,-908738.238585715,480742.109468392,-235258.919201538,87370.6418844192,13918.6626050029,-100931.531821783,196764.523194138,-321297.181150125,495272.231224124,-743346.986483883,1096672.70732221,-1595287.65976871,2290465.36520312,-3247014.4056628,4545444.07739166,-6283806.15914666,8578960.1866948,-11566932.0025193,15402001.4464957,-20254129.1030395,26304364.8970878,-33737948.2339776,42734948.2895383,-53458479.2823625,66040777.1568546,-80567706.5283692,97062573.8961434,-115470407.295768,135644098.279895,-157333937.041672,180182077.730442,-203723311.601808,227393194.693189,-250544074.928181,272468926.063796,-292432170.431084,309705933.917979,-323609504.399235,333549245.986177,-339055928.365184,339816419.053751,-335696978.803579,326755986.288199,-313244748.110351,295596044.571043,-274401116.230549,250376798.14235,-224325348.057468,197090102.013575,-169510365.268553,142378886.799956,-116404889.108776,92184986.1015727,-70183502.0829014,50722802.3478326,-33983360.9146036,20012514.0371567,-8740249.0979269,0
0,173391480369.923,-292835226557.368,366743467447.542,-403673558268.492,411860031268.939,-398858464071.815,371304480884.217,-334781251381.413,293781488278.471,-251745378494.294,211153979007.625,-173657968607.494,140223718135.876,-111281812499.661,86866846805.145,-66741031902.1364,50497513943.8771,-37642102541.2837,27654205430.6777,-20029177611.132,14305080327.3305,-10077122988.5607,7002963035.02944,-4801693987.11822,3248875638.96455,-2169441576.77523,1429823039.25633,-930193171.57463,597382186.249472,-378744837.373321,237071565.992315,-146510844.960237,89399178.2116838,-53862088.0381888,32042548.1503691,-18822010.2699836,10916505.8328943,-6250498.89430498,3531422.35906936,-1965809.4506362,1073245.75380037,-566445.902415689,275197.151546021,-98780.8598316033,-23441.8167718503,130147.273356038,-249277.53407863,405231.137745183,-623765.929076281,935720.156369275,-1380177.37427571,2007442.69801292,-2881966.49623703,4085228.09457246,-5718445.0617596,7904886.7327398,-10791455.7426829,14549137.1447527,-19371843.75321,25473179.3169996,-33080660.5111734,42427042.3882507,-53738549.6957609,67220065.3478792,-83037630.6846847,101298978.165389,-122033193.311809,145170967.954158,-170527195.508222,197787834.441147,-226502968.182763,256087793.689532,-285832850.770704,314924176.969487,-342473268.832676,367555821.423386,-389257288.170588,406722460.6709,-419205615.149488,426117405.845771,-427064670.676655,421879683.295078,-410636121.397775,393650064.664553,-371465584.571488,344825813.59053,-314631639.331665,281891223.707219,-247664284.128192,213005418.41875,-178910679.514095,146271132.830635,-115836326.131986,88189571.8426394,-63735807.8321045,42701691.0729695,-25146602.6796184,10982490.483927,0
0,-200005570462.102,337778665156.5,-423021277481.448,465604774046.837,-475029332676.827,460012470552.08,-428210530454.828,386065487321.507,-338760918888.846,290265701412.063,-243441785328.385,200192819414.681,-161632783151.443,128257451410.545,-100105777895.29,76902575518.7347,-58177764636.3972,43360684622.4398,-31850393312.3328,23064508038.5067,-16470049957.209,11600073903.6824,-8059750949.33639,5525172398.3849,-3737592469.78003,2495227923.24761,-1644159005.51553,1069374326.83454,-686593561.972475,435191863.24723,-272330181.311212,168253451.774749,-102636348.402834,61818690.0991929,-36764428.6199001,21588658.9274752,-12516850.2736749,7164167.48091991,-4045870.92183137,2250808.77448803,-1227443.57040518,646009.159575363,-311071.431394381,106866.685921086,36531.4720070186,-164044.866421016,308559.299142621,-499250.388484212,767332.124701316,-1150452.69132431,1696498.72966411,-2467189.32994088,3541644.27011208,-5019900.27410915,7026232.24382666,-9711979.83926022,13257486.7171845,-17872640.8788709,23795454.1950311,-31288079.2223244,40629713.3457556,-52105943.3740486,65994298.7905585,-82546068.8461906,101964827.114871,-124382542.180807,149834626.707252,-178235714.487634,209358317.996344,-242816725.894998,278058508.76348,-314365754.475725,350867643.742378,-386565202.09689,420368081.714658,-451142108.188525,477765189.599643,-499188149.840265,514496249.660675,-522966708.460902,524117523.66149,-517743336.432955,503934996.684422,-483080759.960358,455848581.786302,-423150600.157711,386092440.352471,-345911269.043464,303907428.463759,-261374903.350889,219535780.273172,-179483277.840951,142136940.954246,-108212328.572761,78206133.5166563,-52396309.1833852,30855581.1434291,-13475798.8606271,0
